u,redshift,g,r,i,z,Y
0.06292812391559494,0.01,0.10936843225989218,0.13699586083022358,0.15326247980994867,0.1691422505718033,0.1755945636228445
0.06273111280777557,0.011,0.10935449917878556,0.13705620027662047,0.15334007594238616,0.16921788483141897,0.1757063799590012
0.0625160358562279,0.011999999999999999,0.10934209909054628,0.13711428157520883,0.15341932239837952,0.1692882427193154,0.17581973350025873
0.0622854768832046,0.012999999999999998,0.10933058845609955,0.1371704315171646,0.15350003344371682,0.1693490846673247,0.1759303221800215
0.06204111116160056,0.013999999999999997,0.10931829462058266,0.137224805732104,0.1535810350910117,0.16939829600604578,0.17603872192319933
0.06178570703674089,0.014999999999999996,0.1093044237071313,0.13727826068446858,0.15366084778692887,0.1694401745179809,0.1761472932965676
0.06152059259981347,0.015999999999999993,0.10928771931347878,0.13733139329365707,0.1537393370910905,0.1694793985213385,0.17625697852486272
0.06124708606343752,0.016999999999999994,0.10926697939877457,0.1373841664725988,0.15381662260473364,0.16951725709563803,0.1763647904663413
0.060968041275707326,0.017999999999999995,0.1092430634705092,0.13743712899445032,0.1538928729772003,0.16955725769786345,0.17647266388856525
0.060684838504300065,0.018999999999999993,0.10921619509381299,0.1374901370462388,0.15396975611758,0.1696037075469856,0.17658005028325233
0.060399203690983234,0.01999999999999999,0.10918764963289147,0.13754271558732042,0.15404780782258903,0.16965959312853895,0.17668561434218924
0.06011682556785519,0.02099999999999999,0.1091591697489894,0.13759520703177613,0.15412551151867485,0.16972257970899046,0.17678647259945454
0.05984066303425198,0.021999999999999992,0.10913173362825826,0.13764806667469834,0.15420124725316708,0.1697908498388804,0.17688188727177814
0.05957232859647895,0.02299999999999999,0.10910638023073699,0.13770108025463637,0.15427610756078297,0.1698623621984997,0.17697122857104822
0.05931422302920709,0.023999999999999987,0.10908395500486316,0.13775292076158308,0.1543528038049479,0.16993400044023657,0.1770558679337607
0.059066342183450325,0.024999999999999988,0.10906346262604404,0.13780334336288716,0.1544316522955204,0.1700024534792391,0.17713389194371068
