u,redshift,g,r,i,z,Y
0.06079837843215582,0.01,0.1194483303004624,0.17782644336901088,0.2200905782682204,0.27692710364841455,0.31069795737732325
0.0606287068064484,0.011,0.11935554464702185,0.17783510321586143,0.22012391971182585,0.27672415203086514,0.3106071519147947
0.060445191418516606,0.011999999999999999,0.11926491899876782,0.17783760584565736,0.22015897233642565,0.27651924680867696,0.31051195804614196
0.06024952793537501,0.012999999999999998,0.11917569566510469,0.1778343546152191,0.2201943677872174,0.2763111567254533,0.31041159644924116
0.06004251365619849,0.013999999999999997,0.1190858944369357,0.17782572952826795,0.220227273730827,0.27609655151158563,0.3103087647926026
0.0598258984786442,0.014999999999999996,0.11899468425014524,0.1778135653767664,0.22025452590687133,0.27588011997076556,0.3102089836397726
0.059599943970085736,0.015999999999999993,0.11890078481076055,0.1777993624640081,0.22027458529196264,0.27566597639241547,0.31011737366552733
0.05936499836113573,0.016999999999999994,0.118802704003478,0.17778380872457322,0.2202862808273935,0.27545393688835157,0.3100315699817425
0.059122927087721565,0.017999999999999995,0.11870128431079544,0.17776828402235917,0.22029037181954436,0.27524802068634685,0.30995241346013824
0.058874221857019314,0.018999999999999993,0.11859678963757952,0.1777533677859135,0.22029068504721244,0.2750556043971497,0.3098766373045379
0.058619913040843526,0.01999999999999999,0.11849063743038306,0.17773867543349003,0.2202894385271877,0.2748805737134796,0.3097995562537342
0.05836498228236592,0.02099999999999999,0.11838469188730048,0.177724960551536,0.2202849556521031,0.2747206500860246,0.309718418086551
0.05811211508003244,0.021999999999999992,0.11827997624497523,0.1777130758096714,0.2202757408672685,0.2745731478580915,0.3096309392836083
0.057863439741968115,0.02299999999999999,0.11817775310279205,0.17770237391394234,0.2202640401070722,0.27443283709354366,0.3095345155062576
0.05762185377860059,0.023999999999999987,0.11807909217031388,0.17769002174605986,0.22025320165610285,0.27429291647396303,0.3094316457813668
0.05738810546688071,0.024999999999999988,0.11798285394831129,0.17767512127980165,0.22024282782800925,0.2741531877014264,0.3093248932392254
0.057160810043437135,0.02599999999999999,0.11788776259766656,0.17765856619614281,0.22022897423049462,0.27401674343704524,0.30921236140253017
0.05693764250338902,0.02699999999999999,0.11779246439166785,0.1776406837036156,0.22020892853654173,0.2738826977414641,0.3090927481751968
0.05671322551780733,0.027999999999999983,0.11769469826595007,0.17762199806172696,0.22018200787876305,0.2737540622754961,0.3089710850812339
0.056483361745036945,0.028999999999999984,0.11759332969360352,0.17760362674870134,0.22014687009958778,0.2736336198381019,0.3088554115607019
0.05624400416344737,0.029999999999999985,0.1174885125867381,0.17758566022824118,0.22010301927962694,0.2735194144558066,0.30874732833222573
0.05599352679337475,0.030999999999999986,0.11738023707432689,0.17756723211716988,0.22005120889672494,0.2734097025483759,0.3086502312017643
0.055732022567379566,0.03199999999999998,0.11726992571491199,0.17754754181540208,0.21999294995745833,0.27330782497269024,0.3085761259324294
0.05546269800625968,0.03299999999999998,0.1171590253737174,0.1775274296105602,0.21992963912245014,0.27321485713089094,0.30852937263474955
