u,redshift,g,r,i,z,Y
0.05546435671918669,0.01,0.143550640381313,0.25230042046986323,0.3310831529801757,0.43116654865434456,0.4902916243931537
0.05530825197077039,0.011,0.14331688085345054,0.2522355140532234,0.33106743096175023,0.4307673272470507,0.49004879290697395
0.05514479401747546,0.011999999999999999,0.1430862334164775,0.25215945582722893,0.33105401194611345,0.43036790931170277,0.48979758800742507
0.054974521753454735,0.012999999999999998,0.14285774139077995,0.25207274343843017,0.3310399879121939,0.42996797236168277,0.48953864097843064
0.05479703756981467,0.013999999999999997,0.14262891673834388,0.2519762148189715,0.33102025617471226,0.4295620484698603,0.48927350640440836
0.05461271860282377,0.014999999999999996,0.14239872517768493,0.25187298472071135,0.33098924315155503,0.4291555047918356,0.4890096664916549
0.05441979381841016,0.015999999999999993,0.14216564988681377,0.25176560397783315,0.3309443621431321,0.4287538191861039,0.48875569510031425
0.05421662679139158,0.016999999999999994,0.14192761774804802,0.25165553527984025,0.33088383273158084,0.4283579110824377,0.48850901676772623
0.05400338285321982,0.017999999999999995,0.14168537001776244,0.2515450799807807,0.33080926923063264,0.4279731707377257,0.48827073945498695
0.05377873333903998,0.018999999999999993,0.1414390780472042,0.2514354781854937,0.33072752545250145,0.4276095424133796,0.48803796246691994
0.053542322432758166,0.01999999999999999,0.14119043950077986,0.25132620371930364,0.3306424727284457,0.42727163465226536,0.48780417046326074
0.053298555636205794,0.02099999999999999,0.14094151412069714,0.25121871215512004,0.33055070288692134,0.42695588640759485,0.48756657843147183
0.05305013038596884,0.021999999999999992,0.1406934522452851,0.25111460311736916,0.3304490893109913,0.4266592264426225,0.48732366294703405
0.05280084232999235,0.02299999999999999,0.1404479919268031,0.2510126750391871,0.33034182169084614,0.4263753117728993,0.4870722883731257
0.05255558047668031,0.023999999999999987,0.1402066226771784,0.25090813773061665,0.3302355543184579,0.4260937292396836,0.48681481964917944
0.05231730278049043,0.024999999999999988,0.13996792213299913,0.25079931490794366,0.33012983561094844,0.4258146237487742,0.48655751291897664
0.05208665897086219,0.02599999999999999,0.13973040847283405,0.2506876717987226,0.33001773281007535,0.4255422419705297,0.4862995715569441
0.05186306125466851,0.02699999999999999,0.13949235147807088,0.2505738151205319,0.3298946367946663,0.4252750514895555,0.48603972633632275
0.05164288416003094,0.027999999999999983,0.1392504918417471,0.250458546361167,0.3297594848246703,0.4250175955477784,0.4857851608365509
0.05142320347197291,0.028999999999999984,0.13900322536357113,0.2503439358019677,0.3296098759754457,0.4247745059049187,0.4855480864220308
0.05120042169446131,0.029999999999999985,0.13875119093057192,0.25023012302630065,0.32944503224759936,0.424541756685851,0.48533044721897567
0.050973596788356126,0.030999999999999986,0.13849471150115492,0.2501157496375703,0.32926621879684936,0.4243157699290157,0.48513539016270657
0.050742842568375045,0.03199999999999998,0.13823634839482926,0.2499996147232797,0.32907600468364984,0.4241020593909315,0.4849778434907538
0.05051040066667889,0.03299999999999998,0.13797882518600887,0.2498830489434036,0.3288767543304024,0.42390385643588085,0.48486390280650393
0.05027873847333284,0.03399999999999998,0.1377248508814349,0.24976668512398217,0.32867146005595255,0.4237136558573993,0.4847876217611426
0.050052085087072394,0.03499999999999998,0.13747661805666636,0.24965072896181045,0.3284630715963237,0.423531366117486,0.4847510748868207
0.049834606353909024,0.035999999999999976,0.13723689844341183,0.24953470533566177,0.3282516538768054,0.42335472089767284,0.4847491624699122
0.04962897050563226,0.03699999999999998,0.13700704154831853,0.24941865662929744,0.3280371882064477,0.4231723207577178,0.48476237164569125
0.04943665363671996,0.03799999999999998,0.13678460015315536,0.24930390272808878,0.3278222340156464,0.42297481845928186,0.48478389018851453
0.04925708590627779,0.03899999999999998,0.13656740641879367,0.2491910205608033,0.32760871909634687,0.4227691982197951,0.4848111806265222
0.04908898840730082,0.03999999999999997,0.13635224453920544,0.24908136896809724,0.32739803505226245,0.4225655847004196,0.4848373734284614
0.04892934985319364,0.040999999999999974,0.13613715403149992,0.24897471332093463,0.32719178176981684,0.4223589437677127,0.4848490606859901
0.04877545765063162,0.041999999999999975,0.1359204501252367,0.24887261893309381,0.3269851599433168,0.42215852598137155,0.4848491664459335
0.04862281592564198,0.042999999999999976,0.13570227215537964,0.24877644726428172,0.32676879128493547,0.42197479995070974,0.48484488245660423
