u,redshift,g,r,i,z,Y
0.006800757138538474,0.01,0.029456384380371684,0.08981751475987539,0.1619830830043632,0.2623314541435294,0.326127469426728
0.0067750835593401275,0.011,0.029344647862361743,0.08964773545056945,0.16175090820397992,0.26176718924388687,0.3255897640374564
0.00674954473796356,0.011999999999999999,0.02923376957606826,0.08947321526684228,0.16151990120476925,0.2612036270212804,0.32504640458757056
0.0067240154396140525,0.012999999999999998,0.02912350445152201,0.08929412398592348,0.16128831989492212,0.26064123084710256,0.3244984593021654
0.00669829251007453,0.013999999999999997,0.02901332916730879,0.08911086434843135,0.16105325193988054,0.26007671587805886,0.32394582338915817
0.006672233075890042,0.014999999999999996,0.028903074650390024,0.08892479031147939,0.16081165298040986,0.2595129043323799,0.3233929191940723
0.0066453744527811285,0.015999999999999993,0.028792500471152213,0.08873700343269318,0.16056214658953066,0.25895305266059854,0.32284554885606914
0.006617293406249782,0.016999999999999994,0.02868119971133576,0.08854824238146708,0.16030380673118422,0.25839812876376617,0.3223025788038017
0.006587788645351688,0.017999999999999995,0.02856928429478034,0.08835950906643268,0.16003766841129968,0.2578513323706311,0.3217648069654503
0.006556476755972775,0.018999999999999993,0.028456849810225518,0.08817142521856408,0.1597676165916141,0.2573180622775838,0.3212313989858723
0.006523146917246286,0.01999999999999999,0.028344223567221372,0.08798385996226858,0.15949579523815866,0.2568003348148634,0.32069863727487025
0.006488209150414644,0.02099999999999999,0.028231794362329015,0.08779746529299554,0.15922022197583607,0.2562959414864765,0.32016532005048143
0.00645196420542783,0.021999999999999992,0.028119779191163166,0.08761300503534389,0.15893915710727133,0.2558033137572068,0.31963134556249867
0.00641506114079093,0.02299999999999999,0.02800857362519397,0.08743001235715549,0.15865488443391956,0.2553190648772808,0.3190951339065583
0.006378315390716652,0.023999999999999987,0.027898528441801688,0.08724656659773146,0.15837107924085508,0.2548368975990444,0.31855740558231593
0.006342362480979798,0.024999999999999988,0.027789356256804447,0.08706201537721786,0.1580876553834482,0.254357064368643,0.31802280828087537
0.0063075592673355,0.02599999999999999,0.027680719293418,0.08687697917889364,0.1578011550017624,0.2538818401701206,0.317491706052939
0.0062740948616797805,0.02699999999999999,0.02757219692572063,0.0866917325953293,0.15750927131815176,0.2534103726881219,0.3169635959729608
0.006241815646661669,0.027999999999999983,0.02746297137389502,0.08650661095300688,0.1572114167529515,0.25294549127389004,0.31644265481646927
0.006210569713201529,0.028999999999999984,0.027352640545423166,0.08632247113887147,0.15690622886933736,0.2524902057255268,0.315936366394239
0.006180022583760611,0.029999999999999985,0.02724146051287766,0.08613935392136823,0.1565931950023239,0.25204186380126986,0.31544576090200444
0.006150161653056576,0.030999999999999986,0.02712964951327287,0.08595665996360356,0.15627279135194933,0.25159801016992056,0.31497192882490965
0.006120999569978729,0.03199999999999998,0.027017960632223594,0.08577391009518057,0.15594632908994252,0.25116209285534064,0.3145226165993915
0.00609262566795817,0.03299999999999998,0.026907242469870248,0.0855915896517437,0.15561503216627073,0.2507365012067267,0.31410143702074295
0.006065109942354122,0.03399999999999998,0.026798183362006976,0.0854099348997545,0.155280435656052,0.25031666695535093,0.3137041351274132
0.0060387369895928975,0.03499999999999998,0.02669131110587467,0.08522895930673294,0.1549441782690559,0.2499024476680666,0.31333149584098463
0.006013764894320735,0.035999999999999976,0.02658731173139437,0.08504844825411517,0.15460644543046115,0.2494926458187914,0.3129804228009935
0.005990286777654772,0.03699999999999998,0.026486436925131595,0.08486843592013499,0.15426723741302087,0.24908091177666955,0.31263936989445246
0.005968336134244784,0.03799999999999998,0.02638788418750004,0.08468942547308543,0.15392788710187869,0.2486618747491294,0.31230390972440053
0.005947721827413398,0.03899999999999998,0.02629099022557756,0.08451169886534383,0.15358939393209062,0.24823896896593686,0.3119719480358
0.005928236488352236,0.03999999999999997,0.02619481604176886,0.08433581707923904,0.15325238841178013,0.24781757389752532,0.3116396499671843
0.005909445682544781,0.040999999999999974,0.026098820277752725,0.08416177884445133,0.15291767264728212,0.24739485218234872,0.31129946887464527
0.005891012977124206,0.041999999999999975,0.026002637046156456,0.08399010898592571,0.1525828717560077,0.24697574337990313,0.3109527629761095
0.005872386602230555,0.042999999999999976,0.025906383361146364,0.08382114955515167,0.15224338905023255,0.24656598039218408,0.31060376750318464
0.00585293149044208,0.04399999999999998,0.02581002475985874,0.08365478668241037,0.151898101073072,0.2461671851692344,0.31024756942256826
0.005832046731109171,0.04499999999999997,0.02571413298190007,0.0834897275268581,0.15154801435854262,0.24577486193208886,0.3098835748797491
0.005809133905822036,0.04599999999999997,0.025619150705723355,0.08332419151500894,0.15119400753121112,0.24538681760446976,0.3095160100972666
0.005784025860193389,0.04699999999999997,0.025525639499518596,0.08315795894455201,0.1508368909198536,0.24499108105814216,0.3091439442458907
0.005756496964581732,0.047999999999999966,0.025434109619386195,0.08299054028971413,0.15047706742751052,0.24458114096864245,0.3087652838350758
0.005726698996625779,0.04899999999999997,0.025345088508968657,0.08282164556094145,0.1501157958187641,0.2441586707678145,0.30837932649900596
0.005695080426318878,0.04999999999999997,0.025258764512938608,0.08265227107023013,0.14975626755521076,0.24372927396591218,0.3079883363496863
0.0056621812571883,0.05099999999999997,0.025175186592433098,0.08248300468244824,0.14940126256920866,0.2432916546040895,0.3075846571117208
0.005628427813914747,0.05199999999999997,0.025094378508651267,0.08231441168024209,0.14905344484336988,0.24284719313765074,0.30716524176902715
0.005594263976915972,0.052999999999999964,0.025016260251184256,0.08214684464306507,0.14871601219657649,0.2423989366393985,0.30673099403053167
0.005560033528367025,0.053999999999999965,0.024940558676844474,0.08198078141416267,0.1483898020835198,0.241945273656617,0.30627933571104965
0.005526037343179438,0.054999999999999966,0.024866999935341933,0.08181606559527545,0.14807453277062124,0.2414843422569386,0.30580436472823164
0.005492535551988095,0.05599999999999996,0.024795065351887014,0.08165286741486108,0.14776853062157316,0.24101861746928813,0.30531559290001575
0.005459863309091727,0.05699999999999996,0.02472424182210072,0.08149071134421396,0.14746817228817144,0.24054429542353786,0.30481691586780485
0.005428290434024657,0.05799999999999996,0.02465406899057317,0.08132896680164084,0.14717035653765445,0.24006506776894018,0.30431087964026543
0.005398168044386891,0.05899999999999996,0.024584003414584044,0.08116711004220312,0.14687449114822138,0.2395915605507982,0.3038012101482151
0.0053696843643635415,0.05999999999999996,0.024513522827436077,0.08100466316023604,0.1465809180836701,0.23912780689039,0.30329267625145867
0.005342927024006989,0.06099999999999996,0.02444217652990017,0.08084118553531884,0.14628981600229962,0.23866828760122952,0.30278255681660243
0.0053181622913866305,0.06199999999999996,0.024369694596071488,0.08067710101892925,0.14600141455618534,0.23820978536650772,0.3022698601560094
0.005295354738811704,0.06299999999999996,0.024295915378358793,0.0805130068902406,0.1457158497261889,0.2377526465506069,0.3017579958936498
0.005274494556739914,0.06399999999999995,0.02422077106406391,0.08034930552308973,0.14543224976397293,0.23729269988096816,0.30124665174594706
0.005255427066203339,0.06499999999999995,0.024144291564794487,0.08018588416701024,0.1451495681823552,0.2368251211721077,0.3007328539065311
0.0052380812186196305,0.06599999999999995,0.024066484456332644,0.08002252054446526,0.14486786770558252,0.2363535384071681,0.3002199920983832
0.005222091315236909,0.06699999999999995,0.02398747316115413,0.07985896830907802,0.14458692640149734,0.23588140447052133,0.2997113521557451
0.005207091716500795,0.06799999999999995,0.02390734557296839,0.07969486229798317,0.14430582302234557,0.23540733158169563,0.29920467853307736
0.005192738456313803,0.06899999999999995,0.02382639751225451,0.07952982156989273,0.14402431774557894,0.2349322907456965,0.2986968155582742
0.005178650220409349,0.06999999999999995,0.023744579996271453,0.07936356156521804,0.14374355533253352,0.23446046276476856,0.2981878021691534
0.005164435949881481,0.07099999999999995,0.023662214248731155,0.07919546513474901,0.14346412588134771,0.23399201714773354,0.2976773402869519
0.005149645296194384,0.07199999999999994,0.023579334912545415,0.079025354248324,0.1431857039164149,0.23352461170404826,0.2971640179807714
0.005134116263596553,0.07299999999999994,0.023496142687216937,0.07885275698252354,0.14290720677325616,0.23306211525668785,0.29665476618753994
0.00511759618695624,0.07399999999999994,0.023412648582139182,0.07867773770025813,0.14262907384239315,0.23260472302512014,0.2961549350023317
0.005099974615833547,0.07499999999999994,0.023328762465003035,0.07850119332808113,0.14235322782741236,0.23214686068662768,0.29566455575618417
0.005081166675158929,0.07599999999999994,0.02324456147666461,0.0783233378415601,0.14208055460235694,0.23168657536122075,0.29518523026563015
0.005061437423783674,0.07699999999999994,0.023160008037708055,0.07814480298326405,0.14181206602141416,0.2312257363638693,0.2947195487609756
0.005040771684057278,0.07799999999999994,0.02307496728212112,0.077966176741961,0.14154833482406412,0.23076009674478196,0.2942608650387482
0.00501931745142493,0.07899999999999993,0.02298979666195501,0.07778769635870292,0.1412902066138468,0.23028653449461947,0.29380248370101286
0.004997326617406644,0.07999999999999993,0.02290455528722207,0.07760882958836879,0.14103763830530797,0.22981121479102276,0.29334589739084743
0.004974783230424081,0.08099999999999993,0.02281944697523695,0.0774296103867436,0.14079114561038367,0.2293367637917989,0.2928925261106111
0.004951802618586102,0.08199999999999993,0.022734691246514095,0.07725052346919116,0.14055055199127478,0.22885392605564492,0.29243413481742236
0.00492831354850491,0.08299999999999993,0.022650421815838925,0.07707142903975141,0.14031503394923092,0.2283625049780157,0.2919635839592657
0.004904496001637173,0.08399999999999994,0.022566639291770108,0.0768926239767448,0.14008255158226285,0.22787631120027277,0.29148715984995777
0.004880117989686851,0.08499999999999994,0.02248346670211207,0.07671427609806165,0.1398499309661243,0.22740355937301962,0.2910075466081363
0.0048553367442259856,0.08599999999999992,0.022401047852609154,0.07653668734093415,0.13961680121412798,0.22693667469973333,0.2905157365318106
0.0048300882815070206,0.08699999999999992,0.022319341527130703,0.0763599145149267,0.13938352246556882,0.22647070653091123,0.29000888028744204
0.004804422261104781,0.08799999999999993,0.022238362828052475,0.07618351905370847,0.13915062928550576,0.22600406826149017,0.28949227678108547
0.004778507859363365,0.08899999999999993,0.022158185950347666,0.076006734947819,0.1389187617848744,0.22553374977166896,0.2889665772462125
0.004752526324947655,0.08999999999999993,0.02207888403372419,0.07582836742972784,0.13868869774876888,0.2250533420014483,0.28842359701945913
0.00472669200019767,0.09099999999999993,0.022000179877349,0.07564781096968311,0.1384602225407966,0.22457056116677065,0.28786173926867803
0.004701196456218676,0.09199999999999993,0.02192189206471408,0.07546485911041954,0.13823305352601348,0.22408898899832694,0.2872855258946092
0.004676197028632597,0.09299999999999993,0.021843706001337945,0.07527988253634668,0.13800723169949392,0.2236072706854278,0.28668906622303353
0.004651791358157139,0.09399999999999993,0.021765279885795737,0.07509292797460655,0.13778179873772717,0.22312278792046586,0.2860683265403095
0.004628161946910185,0.09499999999999992,0.021686235186552542,0.07490444238755872,0.13755538335301826,0.2226418314175214,0.2854282146904063
0.004605378587435068,0.09599999999999992,0.021606415988254385,0.07471534854747273,0.13732793575915284,0.2221626597908028,0.2847725682471292
0.004583474079931595,0.09699999999999992,0.021525374274179394,0.07452684701731362,0.13710029840319565,0.2216749967853751,0.2840988935316599
0.004562560917743859,0.09799999999999992,0.021442834865432907,0.07433977886609038,0.13687261512604584,0.22118096436948917,0.2834241104656492
0.004542603979436441,0.09899999999999992,0.02135873307431142,0.07415427826460672,0.1366456109201584,0.22068676602352716,0.2827573379718856
0.004523566415148519,0.09999999999999992,0.021273075730418287,0.07396980313666261,0.13642028941610268,0.2202010855878613,0.2820960498911218
0.004505463945439099,0.10099999999999992,0.021185963882417926,0.07378640254959876,0.13619674193816672,0.2197259614828817,0.28143923754112354
0.004488092858718209,0.10199999999999991,0.021097537668771277,0.07360436296123349,0.13597559732497244,0.21926131859065584,0.2807915567897371
0.004471482189529554,0.10299999999999991,0.02100805372348741,0.07342354254589505,0.1357574972544291,0.21880107267023904,0.2801408537541539
0.004455600758717052,0.10399999999999991,0.020917815822606645,0.07324371900466657,0.13554264541223385,0.21834157847272898,0.27947496587184256
0.004440447825353324,0.10499999999999991,0.020827064932003262,0.07306481180461671,0.1353310620004202,0.217887956503382,0.2787965434311141
0.004426128976111923,0.10599999999999991,0.02073620243619642,0.07288672455404115,0.13512270310189795,0.21744464551108256,0.27811014819904123
0.004412599167941119,0.10699999999999991,0.02064538756776381,0.07270919419039236,0.1349163792429664,0.21701154638211406,0.27740633469046627
0.004399964496252549,0.10799999999999992,0.020554845334793514,0.07253250586453032,0.1347120018305719,0.21658428271095526,0.27667724438691765
0.0043881897216544825,0.10899999999999992,0.02046473603764516,0.07235666648876403,0.1345084733127389,0.21616383268668535,0.2759352901544511
