u,redshift,g,r,i,z,Y
42.47203027146882,0.01,59.14627442265724,65.52857541686289,67.12008615877879,79.14977550134279,80.28462223477253
42.47301933268899,0.011,59.21076063005595,65.53920614953388,67.14755300813205,79.25834563215402,80.48377522977982
42.4816339954426,0.011999999999999999,59.274923896652716,65.54362739479222,67.15481635800631,79.29808277880878,80.68567372410533
42.50105648219557,0.012999999999999998,59.33318166323488,65.55568810864409,67.1572537444996,79.45025659978684,80.97395022310398
42.53160206652493,0.013999999999999997,59.385056972111755,65.5667731909937,67.1469100137017,79.59277988789452,81.10135982480818
42.564085523541614,0.014999999999999996,59.43401064900598,65.5923073581849,67.13839489262237,79.67587120542987,81.28982438118828
42.60335510577284,0.015999999999999993,59.47781441914609,65.62315080512633,67.12285915025606,79.88338329143049,81.76252693328819
42.649916973722476,0.016999999999999994,59.52186543408901,65.6313148856644,67.10991688699978,80.03506201621978,81.99383123129472
42.702088451600915,0.017999999999999995,59.567377281239295,65.6314958864533,67.10956198939706,80.20977204352984,82.1726473394444
42.73413526775188,0.018999999999999993,59.61087582975112,65.61277470826174,67.11262947904144,80.2079995990291,82.26501406138011
42.751883995303196,0.01999999999999999,59.65461362220743,65.59979166951805,67.09627377974677,80.20609618659928,82.36313620442066
42.754428211438295,0.02099999999999999,59.701680672279366,65.58744685495245,67.05888651721651,80.12661397131275,82.30657570159781
42.74293184432231,0.021999999999999992,59.75204855397161,65.586490421425,67.01923073623136,80.07340268373463,82.34054105499462
42.716467913867554,0.02299999999999999,59.80994378383606,65.5972494429923,67.01282294984505,79.99613293692131,82.36019707722359
42.68615947703406,0.023999999999999987,59.874118439232284,65.63360432755074,67.0095400126444,79.99174156923075,82.49078841154754
42.649940654664086,0.024999999999999988,59.942151549356936,65.69487460978107,66.99601480646729,79.97797952193187,82.66810517623038
42.58724441769983,0.02599999999999999,60.01544577350485,65.74449900563638,66.98891270576084,80.01154414595548,83.01927126635636
42.500767234841234,0.02699999999999999,60.091387270392765,65.80145010584296,66.9773545313129,79.9190026450193,83.21864291218682
42.400556081021804,0.027999999999999983,60.16678778748581,65.85048095663075,66.96608000572402,79.84141422330549,83.44962303624175
42.29835798857139,0.028999999999999984,60.24281981095034,65.897083948103,66.95177548366237,79.80851377971148,83.72057440057985
42.175135809040626,0.029999999999999985,60.31976421128717,65.95595875045117,66.93164482576671,79.84709902072007,84.27159993334553
42.040374871765096,0.030999999999999986,60.391900904402306,66.02824980624568,66.9200695028295,79.85525712597611,84.66659723526841
41.90744160472788,0.03199999999999998,60.459756564999026,66.0945969555652,66.92115672926884,79.87819217080818,84.83400156560836
41.77170718123527,0.03299999999999998,60.52800852527812,66.15060902292016,66.92237860402247,79.96886044138327,85.15490025003706
41.64295850487317,0.03399999999999998,60.59607085674107,66.20269460321292,66.93244183329166,80.04244692188743,85.3806958636793
41.53453311118348,0.03499999999999998,60.66366038849806,66.25826429618613,66.93051560570133,80.10393290455,85.4782123002346
41.4637900211849,0.035999999999999976,60.73108289784943,66.31771373089774,66.93040587477368,80.20065197957989,85.49769978183485
41.401971303131745,0.03699999999999998,60.79457109455676,66.37056581110106,66.90608311113918,80.3009525119029,85.6166970662404
41.36733797950903,0.03799999999999998,60.857549460010944,66.42611045706424,66.87869265925437,80.30733363258277,85.68583548132226
41.34725969001829,0.03899999999999998,60.92099913939846,66.46967911539686,66.87026696480513,80.24416794578957,85.59257702150705
41.347384072515815,0.03999999999999997,60.98390502324875,66.49366720875453,66.88662492301499,80.13242098891908,85.59086590234264
41.33421582473949,0.040999999999999974,61.04676178749062,66.49250537680965,66.91735020002457,80.1082454514179,85.73910714503252
41.32347872221452,0.041999999999999975,61.10547341143825,66.47530608304831,66.97380330008355,80.08426144666356,85.8223124021815
41.31613069767161,0.042999999999999976,61.15940823778871,66.34829507588753,67.06216953074872,80.0185736371319,85.81414333582335
41.308379165346544,0.04399999999999998,61.21049629499545,66.09003895241554,67.14364977138435,79.93533067735378,86.02878447670452
41.310380242277745,0.04499999999999997,61.26024297043467,65.8910536100945,67.11949656790073,79.79895940679499,86.24532789612896
41.33135053134216,0.04599999999999997,61.30925871200671,65.64077993431874,67.05847687142841,79.58498864171588,86.49470036145561
41.37060796467817,0.04699999999999997,61.35915187560484,65.41426511253427,67.02283359687291,79.33029681075938,86.72900043050869
41.40789708067496,0.047999999999999966,61.40435129082168,65.42840066288832,67.02645164709313,79.05457655303107,87.064055139322
41.448783612518945,0.04899999999999997,61.44928803331162,65.58687358438296,67.07849220161555,78.89032509233188,87.68877720315875
41.48816798943791,0.04999999999999997,61.49434647136474,65.8138669782426,67.19848627026518,78.63567449159457,88.0455628420208
41.525101809085925,0.05099999999999997,61.538673429151046,66.02535047287252,67.25494714627516,78.41838345193693,88.26205506778973
41.54305431294007,0.05199999999999997,61.5796436772707,66.2460282564622,67.26679845466171,78.31996857430738,88.59753429247496
41.57421612428695,0.052999999999999964,61.62106881383299,66.45778009411933,67.37350736651427,78.23346958022569,88.75265900215388
41.61437664866447,0.053999999999999965,61.66376916311265,66.64249786130006,67.56009824275806,78.15732808702975,88.75197413011172
41.649223741117666,0.054999999999999966,61.70716732346418,66.79845421232653,67.72721013057348,78.12503286001322,88.74348070460181
41.693508670751335,0.05599999999999996,61.75439909158296,66.89738239929237,67.84199938558994,78.16071866743516,88.82428536670236
41.739033578946966,0.05699999999999996,61.80376759023213,66.9821551574145,67.94253457168769,78.17751918445735,88.86192712331709
41.7860636979983,0.05799999999999996,61.861020709917966,67.0046781227155,68.02698449045735,78.18239897873639,88.80120357168678
41.82362756960708,0.05899999999999996,61.93269237155811,67.02939288444793,68.16552516945103,78.22858334997034,88.8744329984519
41.85377529377892,0.05999999999999996,62.022496432225374,67.00740510447332,68.3419697123126,78.28068428533787,88.93059320284353
41.87752564822354,0.06099999999999996,62.128068787948855,66.95348775624234,68.50623885712955,78.30244216343486,88.93621119121818
41.852275177687886,0.06199999999999996,62.246384782009606,66.88545243115895,68.60642151321129,78.31200874849567,88.9367219390682
41.75563127084201,0.06299999999999996,62.36811341646102,66.7628259767117,68.67351332223447,78.3477616465459,89.07045155436099
41.60252663006485,0.06399999999999995,62.48657519122425,66.65619193529554,68.759964969605,78.36886721593892,89.12786681741918
41.369564999302376,0.06499999999999995,62.601286291431265,66.5257393823897,68.83742211812074,78.37698295801306,89.15777844535953
41.00903359873377,0.06599999999999995,62.70366837369228,66.4304272151632,68.9574203844538,78.3794518853731,89.15921220238639
40.546513971987345,0.06699999999999995,62.79293914298051,66.33810808357107,69.17520514603889,78.42261616688596,89.27229079585965
40.003538366832075,0.06799999999999995,62.87358732137965,66.26236493709699,69.48144152879851,78.45370045295623,89.35070718737244
39.3805978826266,0.06899999999999995,62.9365962575282,66.22834420068283,69.815056242678,78.48877228553738,89.38450502973215
38.698178250788,0.06999999999999995,62.986487446687974,66.17511741565052,70.24690498276581,78.49401409628412,89.34127133972211
37.984256895029226,0.07099999999999995,63.03174601509149,66.16259423119341,70.72713398203211,78.50751462147922,89.33195644849565
37.26941166914566,0.07199999999999994,63.06936588868841,66.13073217814768,71.14929208351857,78.50538022068014,89.24031181598689
36.587418424168796,0.07299999999999994,63.10371681053877,66.12146725316727,71.6177152376501,78.50087854825787,89.12340776202394
35.9648472798578,0.07399999999999994,63.13329220102094,66.10185324298779,72.20904916771983,78.51271576325053,89.03242175158061
35.443686793662394,0.07499999999999994,63.1589439672973,66.07959571114324,72.86045019073147,78.5109610584832,88.89704450070772
35.037467775127354,0.07599999999999994,63.18441509205794,66.06209238717635,73.52808136471316,78.50155261516143,88.80199400085387
34.71963252743917,0.07699999999999994,63.20710275824857,66.01579451537846,74.20006862671683,78.51342177307272,88.7464099666197
34.50978900165219,0.07799999999999994,63.22975219014524,65.98426319179873,74.85925625181332,78.51694037936518,88.7399769880215
34.34601375181533,0.07899999999999993,63.26076507240014,65.91318029295131,75.45409985920394,78.48787173624991,88.68676906489237
34.228490124032795,0.07999999999999993,63.29881420549455,65.85550627256345,76.05652839117148,78.44274805237897,88.61003871295738
34.15239514347572,0.08099999999999993,63.335690839623275,65.76953384674148,76.6498862816447,78.36673734788673,88.53416592023758
34.0961614725636,0.08199999999999993,63.37011107299054,65.63896887271238,77.18275887302877,78.32934382328109,88.56226389100513
34.079788775270416,0.08299999999999993,63.4031167276673,65.44080487282787,77.6655084390578,78.27003068121728,88.51922065530856
34.0849274023438,0.08399999999999994,63.418121814388854,65.1608091088364,78.14487947512356,78.22236338650175,88.44153715106636
34.10065613318284,0.08499999999999994,63.40093019128039,64.75807505338823,78.63635386491022,78.2111366736253,88.40454481116652
34.10915457130484,0.08599999999999992,63.33081539965074,64.17369873311061,79.03670269569864,78.20205221696823,88.3432384568585
34.126901457387504,0.08699999999999992,63.15560153846082,63.47206753302581,79.33638054693117,78.21596307277123,88.2754184955212
34.143492750563134,0.08799999999999993,62.854099056599225,62.63407150192367,79.52125895372184,78.22911696146886,88.19085387481248
34.18560383681884,0.08899999999999993,62.454524200178234,61.70892132302292,79.678871208576,78.25615047057015,88.11647929189186
34.221148126095876,0.08999999999999993,61.94786142054189,60.73905839933865,79.81349994131068,78.3095847087966,88.09016161566981
34.26701874261056,0.09099999999999993,61.2602396707018,59.81893587314922,79.88995944576612,78.36089707874761,88.05864867260632
34.30932543594967,0.09199999999999993,60.41635242159385,59.014654410526084,79.89690720931195,78.40083965384423,88.01304341619316
34.3435970031595,0.09299999999999993,59.532880816523424,58.31528802504728,79.83920677648929,78.44461851922686,87.9833581230096
34.40194562005542,0.09399999999999993,58.69535591578104,57.763362513531234,79.79810086955156,78.47408567148953,87.93820181827712
34.45657724483833,0.09499999999999992,57.96203450818264,57.361524148691686,79.82925364273603,78.4962501623303,87.91108719891575
34.51118675359029,0.09599999999999992,57.340911565735254,57.06940160682478,79.90923302409223,78.50328770598824,87.86781282883094
34.564344404729376,0.09699999999999992,56.78088073943401,56.87798677176436,79.984064371086,78.47956180408691,87.80373915748673
34.59007001464839,0.09799999999999992,56.26601022779185,56.764610519762996,80.04714955131766,78.44528696834159,87.79063876390613
34.61932273930564,0.09899999999999992,55.85214683235198,56.70206377662245,80.11539955111566,78.37536426362708,87.7177546643595
34.66078751470153,0.09999999999999992,55.536169477041504,56.67706847201008,80.1658383483454,78.275086908172,87.6549036574842
34.67857805381634,0.10099999999999992,55.2354875862705,56.67535734946009,80.15295182363333,78.16517609141559,87.60786711411109
34.71742957409078,0.10199999999999991,54.90099543428548,56.69153903073442,80.08572559069712,78.0604682691042,87.54846604547328
34.74584064209978,0.10299999999999991,54.559670571358446,56.71999489246096,80.02365609356174,77.96123453933706,87.49847218937236
34.772900804423294,0.10399999999999991,54.24088564579592,56.7583863402532,80.01611219214054,77.87402338945326,87.42089655260024
34.812448661426046,0.10499999999999991,53.95603714643285,56.794080582268734,80.05979059207354,77.79805266131909,87.34725595731935
34.83493937297161,0.10599999999999991,53.71873866993088,56.833864186791516,80.0993230832524,77.73718841252608,87.29823690966303
34.87351140316556,0.10699999999999991,53.52033622277918,56.87807381828626,80.12325811758039,77.69263034062077,87.2362583294534
34.90998377120298,0.10799999999999992,53.35268922714197,56.920447799859424,80.11853094659733,77.66532884919489,87.15313817157049
34.94386398932481,0.10899999999999992,53.22047591342676,56.96773455152794,80.11605618992112,77.65010040879574,87.05915031217197
34.99001207211739,0.10999999999999992,53.134761790214675,57.02162170080866,80.13576979545965,77.65059813206408,86.9769048424923
35.0315698111812,0.1109999999999999,53.08820494262228,57.08097034546187,80.19633025481,77.64556606874095,86.8734595545699
35.075736667350505,0.1119999999999999,53.06008039669953,57.145642177473995,80.25911503083755,77.65584961072656,86.76105201769421
35.12540127781156,0.1129999999999999,53.04189685364754,57.215460376775944,80.26412409756674,77.66597421778239,86.60549516771034
35.17635488992951,0.11399999999999991,53.033281327709105,57.29363815123741,80.29013588948318,77.67455810502616,86.43130313030757
35.221978432470635,0.11499999999999991,53.02894042038921,57.37384827789372,80.35525309333259,77.68704705550456,86.24121169526269
35.29074156268518,0.11599999999999991,53.0256681831564,57.45993298712255,80.41887072977823,77.68354327157321,86.02427970082017
35.342556016357356,0.11699999999999991,53.01519301871265,57.55081298603765,80.43770482544394,77.67534551455918,85.82522541189788
35.40873830147071,0.1179999999999999,52.99586543724304,57.64450717593872,80.44569871309399,77.67128403396578,85.60984627878304
35.48046294885659,0.1189999999999999,52.96274580524654,57.74758845183129,80.46853479714268,77.67235944052143,85.42094633144532
35.5310020311449,0.1199999999999999,52.90201913133866,57.8651857029389,80.49052399750988,77.67443662384314,85.26130159378421
35.613855757648984,0.1209999999999999,52.813784921088164,57.99166432487759,80.48110961443892,77.66099954680342,85.10496104609857
35.67148039875993,0.1219999999999999,52.70332203071425,58.13313117357304,80.47038879925665,77.66454923009599,84.97278545718765
35.73170176847853,0.1229999999999999,52.56841365561747,58.311248379840784,80.50341519716987,77.6711446433407,84.85926167330676
35.8010495016873,0.1239999999999999,52.4024948329412,58.54148250631816,80.54480516013128,77.66660898071474,84.7712652806576
35.83697594934294,0.1249999999999999,52.21726635913011,58.81270591973351,80.53695007018973,77.66856715035483,84.71528644471589
35.885075590126554,0.12599999999999992,52.031957584699114,59.13827573394882,80.47677578485624,77.67544612604026,84.68356309101043
35.92768498080836,0.1269999999999999,51.86041550682312,59.56187198741337,80.38674396693358,77.68410445029973,84.64987720113511
35.93154186807299,0.1279999999999999,51.71387454245818,60.0785259211673,80.2900248302374,77.68919866928945,84.61574288208917
35.96067646186671,0.1289999999999999,51.59344577486645,60.648471718988404,80.1913099150245,77.68632657095415,84.57781304529225
35.968859953318436,0.1299999999999999,51.492093159349615,61.26169702947169,80.09725376927608,77.67728305165085,84.53092677953389
35.97496358559034,0.1309999999999999,51.409660748118796,61.9338218802626,80.0087077929026,77.6721515382064,84.49790172081899
35.99191262993214,0.1319999999999999,51.35560583680453,62.64340297947474,79.9477441615925,77.68002070284903,84.46427934535309
35.97399672735399,0.1329999999999999,51.32688047151968,63.34778650438523,79.96028191098007,77.66620748239947,84.39631599406282
35.965766671344525,0.1339999999999999,51.308547267917795,64.00609532353509,80.02004901314734,77.65600123909311,84.35248383462371
35.95591555947785,0.1349999999999999,51.29712557297146,64.57119063798339,80.09888028080954,77.65044006522005,84.29238314417067
35.93782887121932,0.1359999999999999,51.28852668228552,65.04056717715584,80.18691503047977,77.63082888544994,84.21563172672857
35.94995802317486,0.1369999999999999,51.285126805018514,65.46728312163495,80.26460078470038,77.62363842601317,84.16477067237912
35.95505924076038,0.1379999999999999,51.28300669439299,65.87062663156108,80.32823469796648,77.59755809861637,84.07335889147502
35.95481781073525,0.1389999999999999,51.281146147436374,66.22788907011761,80.42472338503201,77.57737442569491,83.99524395954566
35.967613806426364,0.1399999999999999,51.278384611037495,66.53369639932825,80.56549739381529,77.55344287409484,83.9258690202579
35.9602174264327,0.1409999999999999,51.27411334949818,66.82281274076121,80.70023044644086,77.53262729556613,83.85431551742637
35.95285144708546,0.1419999999999999,51.27190827023609,67.11830643327147,80.81007173673503,77.50917906712516,83.76624332669307
35.96011166752196,0.1429999999999999,51.27043817171314,67.41848078916655,80.87046325076771,77.49165811400131,83.6821138546454
35.94342008460438,0.1439999999999999,51.266496175997176,67.70890439891778,80.90540892341266,77.46207706072343,83.60149321616792
35.947978981920684,0.1449999999999999,51.26465265412558,67.97721294794405,80.96043816398402,77.43705891405116,83.51692924154962
35.95848726710579,0.1459999999999999,51.26096720560169,68.20453152713374,81.04086259555324,77.42627222686929,83.47506286171787
35.96491912620493,0.14699999999999988,51.25904930330034,68.39783003146759,81.10176947013527,77.41426172668133,83.41617968621534
35.99623567074299,0.14799999999999988,51.25615724609142,68.57270696948927,81.14389442568783,77.41007166411453,83.35696350465044
36.015234574909925,0.14899999999999988,51.254927470929,68.73127349057651,81.1692105100967,77.4100924248448,83.30603743424504
36.05042956119105,0.14999999999999988,51.25297396846611,68.8632248488314,81.12589894791516,77.41303172326278,83.23967490351636
36.10268828020854,0.15099999999999988,51.25110692047569,68.97895137659042,80.98977584250038,77.40863121645049,83.18066124636381
36.10672813316655,0.15199999999999989,51.250154141544975,69.07882365097952,80.80967042701141,77.40385824387138,83.12604167913422
36.132460687609516,0.15299999999999989,51.25182077469315,69.17829498683605,80.45580174762978,77.39249303611344,83.05302237371676
36.173648629215776,0.1539999999999999,51.25397408667978,69.27506311917304,79.72607345661606,77.39606063126244,83.0090671330678
36.1889141317568,0.1549999999999999,51.25310080732145,69.37182716358281,78.71717542903008,77.41688142064991,82.97740411363222
36.23736050637256,0.1559999999999999,51.24985004931808,69.47040427583748,77.6825623058603,77.42762977902495,82.92759233417196
36.270710217187634,0.1569999999999999,51.24894284354817,69.57122038749871,76.64209375812001,77.44455119238805,82.91762802017061
36.30674922649113,0.1579999999999999,51.24703812934895,69.6834718853114,75.68954925507643,77.45561255171897,82.88919588221577
36.374389282876784,0.1589999999999999,51.24623199018836,69.81337347125992,75.12337731013092,77.46828820144559,82.86443382271248
36.395097429763126,0.1599999999999999,51.24059046012531,69.95570008546348,75.21475186848598,77.48395738830155,82.85949221154794
36.43160955072113,0.1609999999999999,51.23863278142597,70.11405545722867,75.6755950614502,77.49898726790214,82.88550523418718
36.45965104779039,0.16199999999999987,51.23287916163016,70.28944692915431,76.1582713672009,77.51179521319375,82.91311890445854
36.47015220911239,0.16299999999999987,51.226457180989314,70.4727293566304,76.68419475038543,77.51904166907543,82.93172221255878
36.48770302781472,0.16399999999999987,51.22166486182165,70.65539289101233,77.28768966946718,77.55741235586066,82.9702522069346
36.47653908388,0.16499999999999987,51.219115085256895,70.83850903492042,78.04882495068338,77.60760363978841,83.00991919268864
36.46657447187936,0.16599999999999987,51.21122408247766,71.02338856981528,78.87133930141398,77.65541010566254,83.0353555392719
36.48663129397729,0.16699999999999987,51.20180004053323,71.19562209164992,79.58895059138484,77.72142457937355,83.05244707063646
36.45379028109358,0.16799999999999987,51.195132183868765,71.34907494161655,80.19165078875967,77.77465115257623,83.05804127557374
36.42944607794898,0.16899999999999987,51.18755383051924,71.4757473126716,80.66204445493443,77.83729109142685,83.06993338341464
36.41411580534636,0.16999999999999987,51.18022032440528,71.58316888814215,80.99903964816322,77.90727201318582,83.08731234410179
36.375824615589096,0.17099999999999987,51.17605707734275,71.67932211461485,81.24828529375185,77.9947999936664,83.05639889351559
36.35588005965532,0.17199999999999988,51.17847065146351,71.76609906666346,81.4252194097875,78.11110628227425,83.04192512734842
36.31944101864233,0.17299999999999988,51.18845163720833,71.83844760389998,81.58655115797616,78.18654566981303,83.01911859763607
36.27044548402012,0.17399999999999988,51.19497217662337,71.89685902124099,81.66456687331556,78.2753731936071,82.99488808177622
36.25637098925211,0.17499999999999988,51.20415215945317,71.94851686399839,81.74035811209168,78.3575599065054,82.96043599926931
36.18687026330429,0.17599999999999988,51.21702974101529,71.9989590159428,81.77356947459809,78.40746348789386,82.92659888548789
36.10279259860661,0.17699999999999988,51.22789101810659,72.05327743193163,81.76193231555037,78.48704133696668,82.91264008968814
36.003366296243875,0.17799999999999988,51.240979313013405,72.10573323390602,81.75200001146084,78.53406922314056,82.89994510330536
35.84974300055095,0.17899999999999985,51.25234709092415,72.15924293431726,81.72218551394735,78.56520965318684,82.89232344773667
35.70175765366789,0.17999999999999985,51.26696551103122,72.22034528454236,81.71140158077796,78.57581593125856,82.85810502950181
35.54452591019305,0.18099999999999986,51.266455088938535,72.27436791761903,81.65832133535223,78.5851169115437,82.85206058626906
